spx,spy,sppx,sppy,sox,soy,spox,spoy,tpx,tpy,tppx,tppy,decision
0.688715797324997,0.8112712789228809,0.6887307889147197,0.8112963486247746,0.35966752070880426,0.3359891493240842,0.35966751192881113,0.3359891464791604,0.23241877036348213,0.547941853243683,0.23244829890666122,0.5479344344747556,turnleft
0.5109532900152477,0.6934565386881819,0.5109183468860813,0.6934297807333697,0.8483166999309566,0.47415304617756204,0.8483166972979094,0.4741530698946789,0.17243038753955586,0.49813845919801436,0.17238545372321593,0.4981311262772841,turnleft
0.3132812374846572,0.5058020016509472,0.3133192498532483,0.5058369167459212,0.08155419667521568,0.8351422609563919,0.08155420906737856,0.8351422521279086,0.7755380185292396,0.2726832838580493,0.7754994727323964,0.27265566112224887,turnright
0.7177937771452305,0.09198543280224902,0.7178219833931365,0.09193883101438777,0.5689219798483203,0.780084530923627,0.5689219989096134,0.7800845294641979,0.920637173938743,0.2845692775274088,0.9206309425849357,0.2845919874280315,turnright
0.4325096571520376,0.05294189407888872,0.4325099033809943,0.05295742524599794,0.07443656004295729,0.856927391756617,0.07443655952706676,0.8569273768369096,0.21459117266308259,0.9435628551408742,0.21461787069245913,0.9435526004249573,turnright
0.38576589006113005,0.23688777220717716,0.38573046555933355,0.23691105992500544,0.9929808975358946,0.4137385679635107,0.9929808917283898,0.4137385850269951,0.003339000735264608,0.7999197638167097,0.003353702145281433,0.7998904636104053,turnleft
0.669437667909812,0.6380857431577911,0.6694677273917939,0.6380696910820891,0.7669515794328152,0.2241437755904686,0.7669515545770635,0.22414378969193074,0.9972042929352134,0.3471770448285394,0.9971642067892357,0.34720700282539774,nothing
0.8351335459208503,0.5441042531572701,0.8351008489725422,0.5441171777628714,0.28676989336624237,0.09443522586751285,0.2867698836919355,0.09443522465045776,0.5666900310739527,0.5351330696726272,0.5666814428089674,0.5351814935731656,turnleft
0.5608307019260915,0.43286152387288135,0.5608203212570254,0.4328445766360342,0.3251930360540104,0.7667739172175478,0.32519302180286536,0.7667739350201104,0.6660638632427431,0.8994808992363811,0.6660529271844244,0.8995127373300821,forward
0.28981076749196044,0.3315361967690912,0.2898262416116723,0.3315213417774952,0.9413556398961994,0.38157862714528,0.9413556516663273,0.3815786089424048,0.8413910043133505,0.00976160587355257,0.8413810564771803,0.00974917460189146,turnright
0.8594515406518024,0.32264528868611275,0.8594089656947639,0.3226282513659016,0.7934691823675915,0.48545934717434647,0.7934691710542289,0.48545934856079775,0.5516260572905428,0.8827995212897534,0.5516320946148723,0.8828282283361422,turnleft
0.00682701247513362,0.8688226651661102,0.006825998300164496,0.8688663174571422,0.48611280669998747,0.2218426143953055,0.48611283012940876,0.2218426035122167,0.28884413535133635,0.7514483967872683,0.2888629925358342,0.7514189596537239,nothing
0.8187400991589507,0.4370289762638302,0.8187146273664734,0.4369954147256323,0.6380641391356662,0.9201785090091371,0.6380641237504125,0.9201784857611627,0.8253060136184115,0.5520750850881392,0.8253430791736052,0.5520579390842552,turnright
0.33036714616608276,0.6678338047276935,0.330351366499269,0.6677945590973381,0.12887808135717738,0.925983074076106,0.1288780678661809,0.9259830757857889,0.16610501180034765,0.9106456912688714,0.16608345578863395,0.9106422096332479,turnleft
0.7062965868378744,0.6165623279251579,0.7062585679010165,0.6165484088284314,0.5153087431527049,0.6640377232808793,0.5153087237777042,0.6640377421673457,0.1702041856840517,0.6193974890885429,0.17019375182682622,0.619423390583354,turnleft
0.8229521934616033,0.9122809353710738,0.8229096228499737,0.9122366777482895,0.3679644628892328,0.745538375985002,0.36796445155628504,0.7455383741747721,0.44090901267970883,0.149924013633974,0.4409062937468373,0.14994042748203762,nothing
0.8095771765604209,0.4220809203827073,0.8095414003935381,0.42203680520744496,0.4285726077635047,0.3339492396142447,0.4285726271536398,0.33394923800649107,0.7355382945980496,0.4601706201926665,0.7355046755202902,0.4601334425204051,turnright
0.4455989584823944,0.33967650981500574,0.44557658578187403,0.33967996452293864,0.9095991323210243,0.5327576720125945,0.9095991443410357,0.5327576849106064,0.336484488293856,0.529782992893752,0.3364612697488759,0.5297989058392061,turnleft
0.8882062023870311,0.3514211112174862,0.8881727607486746,0.3513738593308035,0.19554775342668396,0.8800819659659194,0.195547760546495,0.8800819897889856,0.39754925137603647,0.4466529160171435,0.39758723277067776,0.446625136393392,turnright
0.9393307816840029,0.2168256302811259,0.9392826638071509,0.2168516205904327,0.36314620351018156,0.05146029607376024,0.3631462000321686,0.05146031746540683,0.17690624595722781,0.5803048727169591,0.17693194350277736,0.5802929167329566,turnleft
0.7316210765049246,0.9714052289806193,0.7316229353287992,0.9714055738578731,0.45236325271188016,0.524442711594321,0.4523632353371555,0.524442703789902,0.961772376533637,0.6984046158043437,0.9617957498564794,0.6984533791805805,nothing
0.455144502545095,0.25587165361280373,0.45512862938631726,0.2559151690695399,0.9933243300277439,0.0005626610955619116,0.9933243104716174,0.0005626430142348843,0.9880955601240481,0.046932356381768625,0.9880722997565781,0.04697014015538176,nothing
0.7965523160575275,0.7883186840113718,0.7965542307587045,0.788323600706689,0.4787044935010729,0.5243829225285782,0.47870448751204164,0.5243829263934643,0.04397255764319352,0.3333345987080044,0.04392332674255752,0.33337032521355214,turnleft
0.5036933458419433,0.22835723153620469,0.5036767814301726,0.22836468873661125,0.2339537222039486,0.6901226062850191,0.2339536979011583,0.6901226210748693,0.5001886373660474,0.06696073606267827,0.5001396809297539,0.06698940278183065,nothing
0.4461921313452806,0.9608206449648342,0.4462343236486889,0.960805804967769,0.13264025354573483,0.9263214444574782,0.13264025233375615,0.9263214242596813,0.7180405386162503,0.6736246985893876,0.718083067594922,0.6736232067143237,turnright
0.8165883741108474,0.8221591642851237,0.8166367644332442,0.8221858016305275,0.5900427599890741,0.8384124071860745,0.5900427651784184,0.8384123935569914,0.7368582638653519,0.9290138180686298,0.7368387058975345,0.9289794797006272,turnright
0.6773443978890766,0.6365405509902461,0.6773654779999774,0.6365262294209941,0.7300737615596649,0.25843154655791967,0.7300737851177141,0.2584315682195179,0.8071518078043345,0.15424245504264156,0.8071527568010336,0.15421005902456658,nothing
0.8526294346183436,0.9120284260212522,0.8526655644240095,0.9120738721745486,0.23947217913855878,0.3406624208245673,0.23947218188156658,0.34066242267561975,0.29617496515433417,0.7809972940839122,0.29621188667852166,0.7809738796120671,turnleft
0.3487320465372834,0.049098391436533495,0.34868559842634267,0.0490781711984617,0.03660760810896402,0.8221111576763942,0.036607632434712226,0.8221111448078737,0.6026086645614652,0.7893179009384922,0.6026039878545638,0.789277447982371,turnright
0.3905867310214247,0.42694864169760005,0.39059935104413956,0.4269506630792303,0.9646531891131479,0.4485653035660899,0.9646531954054801,0.4485653262134404,0.4752496241251457,0.2689250033948587,0.4752479322790305,0.2689093056715954,forward
0.5032358561468729,0.7106700453627821,0.5032557235686785,0.7106389508755632,0.6703782087436012,0.0838142491971392,0.6703782074409814,0.08381425252288076,0.9875388760125681,0.20027395303743467,0.9875862651577794,0.20028791024555107,turnright
0.2579291274912725,0.44652805281605334,0.2579363545870453,0.44650429884315895,0.3710592013947981,0.6424048334633025,0.371059181145898,0.642404812009067,0.362540032560148,0.07385189893533628,0.3625693682283602,0.07387634315803995,nothing
0.14798641619280095,0.9835842775505015,0.14801582956094253,0.9836067031422316,0.23725426262990656,0.24860435564984862,0.23725423972428877,0.24860433959914793,0.030265796085729324,0.9861979722460105,0.03028170219285163,0.9862360853910235,turnleft
0.7019033152393661,0.08881903179474038,0.7018737624476845,0.0888501973125153,0.8243401561369814,0.8639382733404835,0.8243401761988849,0.8639382622455251,0.4106112141204106,0.7825789544357954,0.4105942414617154,0.7825461475746204,nothing
0.44300834196670713,0.6140873876618765,0.44296348414112274,0.6140897806282158,0.6558201892473611,0.5191785145443962,0.6558201796505438,0.5191785321118781,0.4089477149647155,0.16965639329319815,0.40898918826517083,0.16962988362557105,forward
0.6511456046925654,0.22321934127836363,0.651155638096705,0.22323856048501636,0.9130831136228417,0.08121127008757001,0.9130830927908753,0.08121125528314946,0.8448426778851541,0.4641469326000859,0.8448520957745265,0.46418142521475864,nothing
0.7660198732510751,0.14512347834660655,0.7660663895384738,0.1451023307161398,0.9803287176092841,0.07935692408155859,0.9803286958232614,0.07935691623891349,0.42713923252895725,0.49738989748151075,0.42714232577206906,0.49739909189037684,nothing
0.2787991012592824,0.8839947736495792,0.27878269865036864,0.884028277466803,0.7274756780491369,0.19953942836913685,0.7274756816306792,0.1995394490948956,0.103408091445087,0.36495588410617674,0.10339911781829629,0.3649127684496303,turnleft
0.22061932906756898,0.35586271449963713,0.22061790376092288,0.3558776746837112,0.3266455410081507,0.06194796086493348,0.3266455336413136,0.061947973711375434,0.7111597506610238,0.7267652066293065,0.7111265160679676,0.726789075208301,turnleft
0.7075614380167264,0.033364500928258045,0.7075312669969154,0.03338935594731511,0.4278253574908032,0.6841067428585457,0.42782536567774476,0.6841067277705973,0.34713215322501934,0.7647532425092137,0.3470841738036996,0.7647541837338183,nothing
0.5205480121428111,0.27075694500617287,0.5205865124734559,0.27076826746563065,0.8237014820224317,0.17088729126301527,0.8237014618745283,0.1708872686168713,0.34464562646123553,0.5092207700468451,0.34466922508865977,0.5092540338217348,nothing
0.3729569865724983,0.6153731698257024,0.3729376283568958,0.6153523028096125,0.8027983533436647,0.7823246720383462,0.8027983571762927,0.7823246787517946,0.23372422623876155,0.5313837038445769,0.23373596394696497,0.5313786892968427,turnleft
0.07993511651656648,0.6378283385844725,0.07994036288868514,0.6378505911632741,0.8522258053910358,0.5073598620310921,0.8522258064024212,0.5073598734590513,0.4095697962312338,0.8408004226150236,0.40959793738420885,0.8408250552439189,turnleft
0.1194820965866229,0.052141499901150135,0.11947616307562113,0.05210384899856818,0.9056001384576825,0.7885784453884338,0.905600143112539,0.7885784455095003,0.15287211100147435,0.7779943619477799,0.15283383060236638,0.7779807869257039,turnleft
0.37494051553231145,0.0025663044008120695,0.3749455965401532,0.0025723390605111,0.6325892490375163,0.7744700278199332,0.6325892720038016,0.7744700133072177,0.939262318151192,0.472841146790155,0.9392298937863124,0.472868982715462,turnright
0.29110972027285786,0.5664997792422638,0.2911166835904902,0.5664845126567194,0.0016821519845823252,0.687199376308394,0.0016821302892508821,0.6871993611801867,0.1295524166769484,0.7225555958831068,0.12959500071125532,0.7225801409528237,nothing
0.7883525940229733,0.7231665813753507,0.788377202544527,0.7231763043607017,0.6481870918945325,0.8872188727102834,0.6481870858388107,0.8872188591206343,0.19872042854458105,0.31297322277204787,0.1987277609434406,0.31297982404060204,turnright
0.9166661457121745,0.0390686576662691,0.9166918759345477,0.03904473236566604,0.8642500191867349,0.1085457524636626,0.8642500031458329,0.10854577659539177,0.3403898355020115,0.7506755963939704,0.34036655561772633,0.7506388042755732,turnleft
0.5602024441267669,0.4286351478577628,0.5601847216225074,0.42865136267922477,0.680005236942235,0.12001818377750417,0.6800052167847828,0.1200182059063322,0.05981748085410521,0.8719968880751955,0.05986381463847824,0.8720419147606387,turnleft
0.962672431122412,0.8580333520729931,0.962699156529559,0.8580275195283187,0.8235072286139226,0.7965651037937569,0.8235072486798648,0.7965650938608805,0.22677414381488437,0.9832198692801216,0.22681580853897804,0.9831812921487518,forward
0.6503700169021142,0.7984166706527013,0.6503955237756682,0.7984402088150588,0.9864997824428944,0.45689423544037666,0.986499782086582,0.4568942497677751,0.1716453298465801,0.8073941841843831,0.1716851894098034,0.8074267653249231,turnleft
0.8980473167170704,0.2793942085019189,0.8980503242991854,0.279395891646005,0.10456883972290565,0.9124271270271189,0.10456884411012601,0.9124271404263425,0.2758930700063674,0.9293339976291384,0.27591087694256144,0.9293096270479722,turnright
0.8989101087443935,0.34249017784406854,0.8988936508921834,0.34245903855782706,0.7375156567132741,0.39207989824102185,0.7375156733504448,0.39207991456400004,0.919788085860467,0.5946201751707125,0.9198204815331954,0.5946038732367286,forward
0.3783104593946489,0.2530991790315088,0.37832120462167773,0.2530586843492014,0.08778417781759396,0.26312588266250236,0.0877841546111814,0.2631258860281998,0.5404965160241944,0.29016167973315055,0.5404795380655703,0.2901397423504422,nothing
0.47321688080606994,0.837892400670093,0.47317002025088056,0.8378719813587753,0.5122646284283676,0.6205513851205624,0.5122646089546001,0.6205513668053058,0.9961904805565718,0.29518569619053114,0.9962039290503955,0.29513843912098797,turnright
0.7749812624937675,0.9613139158096845,0.7750273571191242,0.961317417683966,0.3362826041306294,0.33748010931126715,0.3362825823608633,0.3374801257115273,0.40383201258856827,0.3803031530358574,0.403881288475523,0.380263930070704,nothing
0.28163847188099345,0.9920974410355693,0.2816119709862579,0.9921314880689942,0.4352629013826159,0.8543893781137007,0.4352628784636103,0.8543893869331303,0.908009725026598,0.9283526988848977,0.9080515106461091,0.92839125267397,turnleft
0.8132722320536322,0.38719140739833435,0.8132906637699048,0.3872091309286399,0.16127283361845146,0.745039205372001,0.16127282544060764,0.7450391828344238,0.3997057738957964,0.3882416248373265,0.39966593757146995,0.3882018918421254,turnright
0.28310350146707053,0.2575478855956075,0.2830794190494767,0.2575431402694053,0.502018617042887,0.49177869902009963,0.5020186097520419,0.4917787239012037,0.13643382594254594,0.35086047832513034,0.1364296006124931,0.3508226782392331,turnleft
0.039738218342880605,0.2719053033629866,0.039740510758784195,0.2719328290590223,0.9725004206763419,0.13303500349906072,0.9725004020999728,0.13303502207148268,0.16753282789811863,0.39308950744882465,0.16749254700873814,0.3930902449100339,turnleft
0.812272868252547,0.34313370714220437,0.8122276480972697,0.34313317873519483,0.7586233806708311,0.7392259091104387,0.7586233724322597,0.7392258891445317,0.691587113652975,0.10198149489811836,0.691595124252869,0.10197302048450896,turnright
0.7977911730530114,0.04340245642638019,0.7977634758976903,0.04344070950100576,0.5967235177068161,0.80582287075048,0.5967235385532668,0.805822895380049,0.9274756317494995,0.45168057242556925,0.9274442613778427,0.4516417318376714,turnleft
0.7041760310999621,0.5335393583418558,0.7041323834501875,0.5335440051742678,0.07884449394777016,0.4525081533686326,0.07884450780330522,0.4525081561152787,0.7674392600968982,0.5862899592318708,0.7673972765036836,0.5863116495479719,turnright
0.4789803855307537,0.32440366106455354,0.4789556694120772,0.3244114348599527,0.07839146460704083,0.0001088724275714048,0.07839147701305349,0.00010888306395958982,0.5722470293193096,0.2487378395144263,0.5722955290488357,0.2487452413677934,turnleft
0.5706013668463573,0.6834467496884673,0.5706042157090919,0.6834256164612378,0.5264381315843293,0.15185541541329362,0.5264381275037038,0.15185539754515368,0.8439983277465575,0.2718222740496933,0.8439876453000154,0.27186928767611107,turnright
0.7740614395764635,0.6087685403207118,0.7740930301716147,0.6088087679235329,0.32173390070719665,0.787441653436904,0.32173391737498486,0.7874416372433233,0.6179958959945298,0.4420387758101294,0.6180170143990119,0.44205196833583177,turnright
0.5362794367733696,0.32158709644997674,0.5362724999586238,0.3216319445163446,0.20853685859467175,0.2482973473812402,0.20853688186747005,0.2482973395616431,0.5924168999087721,0.5793556188052249,0.5924281713859473,0.5793930441083743,nothing
0.23686286095864884,0.8451531023328889,0.2369087922711737,0.8451521026310991,0.7257167751655048,0.5637418720527141,0.7257167677797416,0.563741857563331,0.6268384323157964,0.8572165297522177,0.6267957473057727,0.857266403803675,turnright
0.13540087367809484,0.08196264603831793,0.1353653621416766,0.08198345515746348,0.47465410375685557,0.27794187670131265,0.47465412031535215,0.2779418840573747,0.7393605141745528,0.8311029380817726,0.7393441385076478,0.831127036746927,turnleft
0.769898906093251,0.9140411887350601,0.769883341108817,0.9140251834719986,0.6371127034054385,0.8007456416747765,0.6371127134642278,0.8007456607745774,0.5909352242954454,0.3748155543155265,0.5909170032671003,0.3747857655227756,nothing
0.27904244347279383,0.7799681759168019,0.2789993888301327,0.7799504536707815,0.9687055074031564,0.14653828417231796,0.9687055035850604,0.1465383038708383,0.9887383232756639,0.6182968068807808,0.988740003391944,0.6182907593240238,turnleft
0.5130369339567336,0.8900773937928388,0.513060760513332,0.8900525337622041,0.33053179612148864,0.008102449181200622,0.3305318188120765,0.008102463592189505,0.6953428053313178,0.08605952190794564,0.6953449358490611,0.08607714143557368,nothing
0.0023699249413519086,0.8783867094488436,0.0023651561582821636,0.8783873532653698,0.9539970705574834,0.9167583419819119,0.9539970935693125,0.9167583202269953,0.5326928305124417,0.08130584059951307,0.5326634073631402,0.08127080593860506,turnright
0.1379097593977826,0.8427096957779684,0.1378993850192576,0.8426908089565793,0.09329432865771004,0.23210573497190834,0.09329434839565523,0.23210571802840535,0.34088767034732403,0.5608193945736358,0.34089295685886056,0.5608376543951045,turnright
0.1705102022640559,0.5865471930433913,0.1705233914566512,0.5865498430891463,0.10886636865059895,0.9421938622265035,0.10886638725547294,0.9421938632527358,0.3856932972349343,0.9327084488522528,0.38567524486207105,0.9327280441948519,turnright
0.3241095789638516,0.610007442414449,0.3241276905373252,0.6099782507215928,0.4611971371644835,0.34110206889311057,0.4611971249759229,0.3411020815262653,0.22915570594833157,0.9202918420695352,0.2291502825524102,0.9202859923466186,turnleft
0.24739431721225147,0.34845406949283675,0.24741242334007676,0.34842106093061975,0.1517847367496743,0.76935213799591,0.15178476086289067,0.7693521551199577,0.284182296555306,0.9664170145395308,0.28415837397421295,0.9664337074849028,turnright
0.5835879774102832,0.7545037419249325,0.5836020214968802,0.7545205384491066,0.7533914577335471,0.24224130602055993,0.7533914727216526,0.2422412822877366,0.9093233906840056,0.22877753665370237,0.9092779894158073,0.22880775243105106,nothing
0.875720479546077,0.39621576992838115,0.8757555873343801,0.39622101598559994,0.9463362951823944,0.31283759310450154,0.9463362880594658,0.3128375689584544,0.5931076850492003,0.9854406719687222,0.5930788208301793,0.9854710319257253,nothing
0.790792166154268,0.7809896046864868,0.7908320777475288,0.7809852208963491,0.17911090380951178,0.00810260192577772,0.1791108885220163,0.008102589151633928,0.30847852252556995,0.7588258251539022,0.30852838605918786,0.7588203119111336,turnleft
0.6180441661708864,0.15964193869890875,0.6180223361536553,0.15967035712403677,0.08919756201612283,0.40118652817452183,0.08919756510437658,0.4011865211958022,0.9625982257562045,0.579379882113321,0.9625835532991983,0.5793915276088153,turnright
0.27480120687785015,0.47866036694083325,0.2748085268639639,0.47862672747510904,0.7062977510844182,0.08994366214372929,0.7062977452936172,0.08994366074976338,0.24869792290533232,0.2783125830284946,0.2486922634967331,0.27827022146274477,turnleft
0.37408894849674845,0.5177602866460362,0.3740808067714067,0.5177431507323785,0.46741584760885446,0.3179520475788814,0.46741585111552514,0.317952068515167,0.8635744760432795,0.7865593665317279,0.863583940391123,0.7865128423980179,forward
0.6277526680363766,0.8180466718120801,0.6277193893860318,0.8180495173216771,0.1610125685480881,0.41729339695296364,0.16101257095445962,0.4172934150072097,0.2926338844946519,0.27654913866641095,0.2926748268576939,0.2765214284187033,turnright
0.20116245830951685,0.9743219089287622,0.20120366223855862,0.9743151654836464,0.21382143789635322,0.32158578511726243,0.21382141936550075,0.3215857744925951,0.5602729441909358,0.5713599690042817,0.5602316170394269,0.5713769489308677,turnright
0.0361428562257724,0.09492763259798065,0.0361885168155898,0.09493342428169367,0.9673042458232671,0.03617227355107622,0.9673042687961196,0.03617225879844684,0.7985684129368377,0.013206308796776978,0.7985890678447187,0.013239137802111953,forward
0.9379959691947711,0.4297339323772854,0.9380291745912958,0.42976380213132664,0.5348252738476208,0.4366271551229369,0.5348252840483722,0.43662714816049847,0.6158126862549346,0.2274531854650078,0.6158161893665477,0.22749144552844688,turnright
0.7483761139764268,0.5441749387622905,0.7483999152972179,0.5441673121061273,0.3538535335256269,0.7105837918837717,0.35385352804728953,0.7105838087945683,0.3737425977076704,0.5412508528408113,0.37372930758977235,0.5412029769832255,nothing
0.389547298313328,0.43757989430118116,0.3895166963244462,0.4376225493682886,0.6160410113610445,0.7092055804906433,0.6160410291796461,0.7092055767822512,0.9816761607206114,0.1907376874618254,0.9816793586248528,0.1907303996701509,turnright
0.8328589537464556,0.31307173685319234,0.8328680493893159,0.3130403230062574,0.24073559171805925,0.06199408131689188,0.24073558276754994,0.061994103998152965,0.7387820391709707,0.9184618545323916,0.738805803576835,0.9184316371160349,turnleft
0.3388573525727576,0.48891340315791887,0.33887220178273403,0.48893128964101856,0.6579099415140693,0.7695746262174519,0.6579099628372882,0.7695746189706094,0.3889229506858315,0.8268098053200621,0.3889151106617619,0.8267750060433214,nothing
0.5936251781994859,0.7605786840967816,0.5936717499611335,0.7606018192319564,0.10515085653798395,0.8293032209835688,0.10515086809970069,0.8293032397437764,0.48159946501910667,0.5903830254261276,0.4815896746139799,0.5903635192560687,turnright
0.3726267386762687,0.9075359501772763,0.37265953087759296,0.9075142620834282,0.762706606142993,0.9847846160859609,0.7627066145066246,0.984784593541871,0.5005778451340119,0.2580498717570595,0.5005443757503074,0.25805693273087227,turnright
0.09666838828592605,0.2492679923791501,0.09670353845594273,0.24929160384685797,0.70387351380296,0.8599198365870554,0.7038735126894037,0.8599198372521408,0.7180382318877977,0.09515377311882989,0.7180457806386821,0.0951958832466844,turnright
0.15002008468084427,0.23283682844465292,0.15000072157183375,0.23286701016424718,0.536163908462204,0.160225737418896,0.5361638855732866,0.16022576197808328,0.4143287677978569,0.45936315285474993,0.4143629295400828,0.4593862420742394,turnleft
0.3190894379144974,0.9195422542254041,0.319095799296612,0.9195097336522347,0.9002656738002152,0.31564729371562694,0.9002656862671242,0.31564731495313036,0.7531050471726217,0.3936220303880844,0.7531404738839664,0.3935822135889042,nothing
0.2696549538502814,0.7414452512558212,0.26969753157562276,0.7414415410040599,0.9880160880737229,0.23391822870174483,0.9880160778338051,0.23391823937521358,0.7266406613999364,0.0588572288777518,0.726658076645516,0.05888335483860035,nothing
0.5660783905312171,0.20840628831834718,0.5660600182995474,0.20840485089946334,0.6176256334508172,0.5465111121481929,0.617625623538567,0.5465110951558741,0.2608512926227923,0.4035517829944496,0.2608496518120086,0.40353740344346606,nothing
0.18927039893501985,0.7748095325753662,0.18927676903679697,0.7747658578675388,0.6682981208411319,0.9395574718072021,0.6682981031618055,0.9395574673947124,0.10329571570382856,0.4446965295886953,0.10324845123561384,0.4446547609098837,turnleft
0.7851218773433352,0.24506437435955208,0.785110145563573,0.24510279954045905,0.02438478506476116,0.3791398744582448,0.024384785534179474,0.37913987061822935,0.034852925361442355,0.8135814917058433,0.03489678730619524,0.8135691318959167,turnleft
0.09854443308130922,0.834268698513464,0.09850477804895381,0.834292144086763,0.6369568491929175,0.6603397890061323,0.636956858610594,0.6603398002894838,0.9593408545721314,0.17776203648369449,0.9593137585813631,0.17779384691751468,turnright
0.3455673626273943,0.2800756470200093,0.34558784641290996,0.2800655477521842,0.9581648722907448,0.12243655172052048,0.958164878415802,0.1224365322892048,0.7112308533793107,0.6956298349106038,0.7111983075182331,0.6956632540295518,forward
0.9232338472152982,0.8905672712483323,0.9232107390269391,0.8905615017030285,0.8376785982982284,0.834735285897691,0.8376786211514116,0.834735308661352,0.08647816266852881,0.015351529825448629,0.08643189052704568,0.015316139336484598,turnright
0.21854118889109042,0.08321064843183523,0.21850570967031627,0.08318579303410772,0.7235052925674368,0.6262246794026283,0.7235052686726753,0.6262246795946907,0.269411604404997,0.16690758405111683,0.26940101177973586,0.16692853699256976,slowdown
0.9850206419940851,0.88836418994187,0.9849906873670843,0.8883953146708445,0.9787923104122944,0.2431813625839494,0.978792292874632,0.24318136861089568,0.44788993808974764,0.5979280358253775,0.4478521351878294,0.5979305037818856,turnleft
0.7286856258239373,0.5284886143047067,0.7286970317630563,0.5284988415639911,0.37218882466373304,0.9042889740052994,0.37218882009422266,0.9042889930670034,0.474587676201345,0.05207280140273918,0.4746069606747807,0.05205700939647309,nothing
0.41476434883358326,0.6657289908436691,0.41472856128213426,0.6657570875728646,0.8872303241829693,0.5198746629261952,0.8872303040812992,0.5198746464171886,0.5116790892857581,0.5357008249200441,0.5116820659161507,0.5357000040487992,nothing
0.033318609508848906,0.8402887705241133,0.033336900249344624,0.8403280854864618,0.7377013645000173,0.30222131183614476,0.7377013676390467,0.30222132149045366,0.572786497826381,0.0918876530836591,0.5728118973724601,0.09192065005468797,turnleft
0.18275030987822183,0.8167140604861048,0.1827889386339501,0.8167578175446479,0.6752798000881172,0.005486225193060301,0.6752798092471985,0.0054862369753728175,0.8441154676425361,0.5111054237090392,0.8440785387082167,0.5111464100044605,turnleft
0.6171054959400779,0.1516753880039814,0.617071976391488,0.15165060691096463,0.9686545379265139,0.9079137699967831,0.9686545528003879,0.9079137725834036,0.7801856898186031,0.32122428551295645,0.7802161447808093,0.32126265724840886,turnright
0.4108010920007882,0.8406002239535214,0.4107941106157734,0.8405978464869398,0.19766279611746962,0.8591467233305556,0.19766278953103786,0.8591467286174765,0.830222361858502,0.06868632922520002,0.8302532510103413,0.06867238192876043,nothing
0.4421208769538105,0.49435925267970227,0.4421205808122101,0.49440519804785243,0.6311441886534516,0.23498816481615337,0.6311441661426193,0.23498818470260371,0.45153270267460077,0.0005676003047154765,0.45149709133539273,0.0005952025551253433,turnleft
0.7594613799196506,0.1900597614125099,0.7594614736275429,0.1900390666097332,0.4760735420937212,0.05571014946051733,0.4760735444769044,0.05571016495324861,0.40862271922953186,0.3574663725191354,0.40858739043370246,0.35747297362654284,turnleft
