x_0,x_1,y_0,y_1
0.378333401397852,0.32268516924314383,0.378333401397852,0.970866578498816
0.9003724680590247,0.7335827320133858,0.9003724680590247,1.77819351113844
0.6332293372770486,0.9421590563124248,0.6332293372770486,1.5430043898244463
0.6332569202045372,0.163647594961564,0.6332569202045372,0.9132562910277287
0.8356246125439836,0.8145627831558431,0.8356246125439836,1.7400149252676669
0.9511406738390773,0.013712802893325549,0.9511406738390773,0.8415006539703005
0.13711523536393033,0.5449846267135168,0.13711523536393033,1.0232986920793534
0.7935915274787216,0.7395803370091923,0.7935915274787216,1.7086809560450025
0.18449076590093405,0.21624782082155491,0.18449076590093405,0.6025839197123539
0.6711366843035002,0.33222847450182624,0.6711366843035002,1.23850824927441
0.04788412353678417,0.82293402989841,0.04788412353678417,1.045049267416015
0.8603064870280661,0.016361346116462006,0.8603064870280661,0.7907593436934184
0.7822358047891405,0.7583647356692956,0.7822358047891405,1.7034058675728234
0.37123422582876986,0.10479301674400054,0.37123422582876986,0.5708208686864112
0.899904679345976,0.027120231631630465,0.899904679345976,0.8374815248165389
0.8753207512613095,0.5915907796919613,0.8753207512613095,1.6935623290381743
0.8743536830693069,0.41973838544235775,0.8743536830693069,1.5114228369046026
0.24210874059362975,0.32430636279281844,0.24210874059362975,0.8438318332756817
0.480309198121754,0.6847091351305445,0.480309198121754,1.441845280393342
0.2451431021457352,0.11681582769051391,0.2451431021457352,0.4742071842155231
0.9376223714225745,0.36152840074083914,0.9376223714225745,1.4678332308588675
0.9146263355995881,0.39248822293812324,0.9146263355995881,1.4991431935180644
0.8995180335247552,0.9180184389401175,0.8995180335247552,1.748056693894307
0.4615506812114818,0.060172757553351275,0.4615506812114818,0.5653922949378383
0.6935876144916887,0.31722717653272225,0.6935876144916887,1.2320381544137446
0.43170688979910854,0.6308576529288388,0.43170688979910854,1.3710352089834932
0.8592209260111613,0.39740390257137204,0.8592209260111613,1.4710630365178283
0.9295552422138175,0.4452972572542261,0.9295552422138175,1.578799775049406
0.3175745698867528,0.7490667213043803,0.3175745698867528,1.3096245474343224
0.9270093848069321,0.02334169767164007,0.9270093848069321,0.8464949081023577
0.4809046125727867,0.33832148357550407,0.4809046125727867,1.0887605218693432
0.360979873374745,0.025539987710210377,0.360979873374745,0.4042488900358526
0.5028860152074586,0.9969356586304795,0.5028860152074586,1.3937870210209686
0.058378567492033295,0.10076584088146123,0.058378567492033295,0.2585156608276242
0.87796809272451,0.12316535626856162,0.87796809272451,1.0132897402402312
0.2788158199308176,0.8654057420807744,0.2788158199308176,1.2624422607881036
0.912260093611179,0.36861374816768244,0.912260093611179,1.4631267608727665
0.45536317050478736,0.20858721063523022,0.45536317050478736,0.8449673307762116
0.37130483527337144,0.6004918262037058,0.37130483527337144,1.295226726464171
0.0468154763622336,0.8432364418161259,0.0468154763622336,1.0401153017207143
0.7174969910619231,0.7276283376259912,0.7174969910619231,1.650833548377208
0.7858523424200056,0.31249469941021824,0.7858523424200056,1.2925165370536726
0.5031991767907052,0.6972377338534044,0.5031991767907052,1.4667263298304467
0.31226939554490163,0.4139906476156128,0.31226939554490163,1.0437865641227326
0.3954832969737634,0.5519223769594611,0.3954832969737634,1.2781989595619538
0.6846110584541112,0.3124742996872518,0.6846110584541112,1.2174273480846307
0.8093719340155986,0.10578944015925751,0.8093719340155986,0.9338578141686733
0.28646607786095624,0.8460641569948928,0.28646607786095624,1.2752123873950496
0.6467996636015338,0.081559643119406,0.6467996636015338,0.765032445946968
0.530170903669069,0.9409401355839957,0.530170903669069,1.4576831346082233
0.5941374211801662,0.2517399648660671,0.5941374211801662,1.0422707579040542
0.7689953140997585,0.2746733650254942,0.7689953140997585,1.2175438014718476
0.03263788224631903,0.9549984341702794,0.03263788224631903,0.975653061374324
0.27280636984165163,0.9225974114591072,0.27280636984165163,1.2320234404147905
0.18837488920539436,0.39894813962207587,0.18837488920539436,0.9031516088451355
0.7132711900201576,0.9737637455588966,0.7132711900201576,1.5841831748286301
0.0067270838212546424,0.17632595151963193,0.0067270838212546424,0.35211475724256297
0.6651320259752355,0.8930602356594005,0.6651320259752355,1.5940702082880418
0.2298538740685373,0.41845824726057834,0.2298538740685373,0.9704167011118737
0.5724393061379947,0.6933173759842702,0.5724393061379947,1.5247742259868966
0.7545886129136428,0.08099318382653131,0.7545886129136428,0.8462678965280236
0.3441781172826027,0.589816096445546,0.3441781172826027,1.2618889524716816
0.5536070727948411,0.18477547061355393,0.5536070727948411,0.8869556656861368
0.028272160332375118,0.4826716981301059,0.028272160332375118,0.8505127976523695
0.7489587583422156,0.01972162946402012,0.7489587583422156,0.720309557998571
0.6639539338461271,0.889752231428445,0.6639539338461271,1.59453502860608
0.2904359222576942,0.19584417354578132,0.2904359222576942,0.6681193577917659
0.8102190450764305,0.26323132701761587,0.8102190450764305,1.226916325870833
0.7213192949609899,0.17046382158175277,0.7213192949609899,0.9947374398007713
0.9434934242321544,0.03177901506179637,0.9434934242321544,0.8731287952901877
0.15313312451212557,0.6894048201696638,0.15313312451212557,1.134162430837948
0.9273341125338168,0.27547856100502366,0.9273341125338168,1.3235262954921434
0.78112542785058,0.5380961466124788,0.78112542785058,1.584235792977533
0.8451137608399493,0.6251930078964032,0.8451137608399493,1.6971528820241208
0.3327492818585621,0.23949070310481424,0.3327492818585621,0.7875181861454115
0.9581098048676939,0.3170390902866266,0.9581098048676939,1.410541172546369
0.2186721451290733,0.5018260713292654,0.2186721451290733,1.0603722105848763
0.8498659660492599,0.3961339959726302,0.8498659660492599,1.4631396978470321
0.06860941694645495,0.9681364966589346,0.06860941694645495,1.0025091119140868
0.05318951511758874,0.6786018329267299,0.05318951511758874,1.030440117480344
0.7586359149669575,0.460912477727222,0.7586359149669575,1.4846379558775915
0.9105312538250268,0.5529519771461725,0.9105312538250268,1.6836995060942335
0.06837539670702719,0.7360913287584504,0.06837539670702719,1.0634637423199664
0.06342743257239947,0.9355337739384876,0.06342743257239947,1.0186412152969795
0.1581750898344212,0.7595655725211017,0.1581750898344212,1.1561819925712329
0.955491222347925,0.7068186702742454,0.955491222347925,1.8042733001291182
0.45872424944558143,0.023434468235077555,0.45872424944558143,0.48965638541141276
0.35760857533657353,0.7564513488270169,0.35760857533657353,1.348359733220914
0.336688290362972,0.4407649940840215,0.336688290362972,1.1020759495249592
0.9765219115274955,0.752431855251509,0.9765219115274955,1.8263822097302198
0.31251050132857805,0.23255699526888496,0.31251050132857805,0.7559731930240956
0.47705643476492376,0.11202205150869649,0.47705643476492376,0.6813407089320752
0.261863847287117,0.8673967349697166,0.261863847287117,1.2454638885126355
0.27309836677693244,0.25319349704718874,0.27309836677693244,0.7547371037430622
0.44761803401647193,0.5749136917293548,0.44761803401647193,1.3455128827999014
0.5500785357356304,0.6540805953480889,0.5500785357356304,1.4884633623589432
0.3647132366079612,0.36893251515104675,0.3647132366079612,1.0293911754020186
0.2080857270261306,0.028041378639485526,0.2080857270261306,0.2626406635109472
0.8549330190300521,0.9938561188896972,0.8549330190300521,1.6688691256753805
0.6134246875586546,0.7954958421092134,0.6134246875586546,1.575467214252396
0.8590437477446322,0.9445407744037302,0.8590437477446322,1.7069917557334713
0.9547309897230034,0.25138992443482777,0.9547309897230034,1.2980215581801087
0.6913467476039336,0.5811916068046645,0.6913467476039336,1.555327494064559
0.02041705463397192,0.18968681516552144,0.02041705463397192,0.3907543454952284
0.914274402167028,0.06673050212657827,0.914274402167028,0.9251850748405719
0.18975464657111407,0.613797842653822,0.18975464657111407,1.130300417081107
0.15732299721650977,0.39733574385547343,0.15732299721650977,0.8703083429885683
0.32713223133159786,0.16298368582417178,0.32713223133159786,0.6415540357955161
0.00945640674860948,0.5515622256402151,0.00945640674860948,0.902076512482631
0.5685353137231565,0.06643271575621823,0.5685353137231565,0.6708732087676379
0.2422474755847046,0.12161620782296223,0.2422474755847046,0.48072622984586255
0.366659460788594,0.26288843211882573,0.366659460788594,0.8603840366184891
0.8359257050061305,0.5576772972696221,0.8359257050061305,1.639984322428171
0.5581869519249564,0.5765147127364157,0.5581869519249564,1.4436464436932492
0.8278435682247124,0.2989888499060229,0.8278435682247124,1.2994465764969985
0.6580591347092558,0.7837020992863293,0.6580591347092558,1.6115766763801915
0.4491978496578617,0.4376336713733029,0.4491978496578617,1.2019579409648542
0.11976363963816761,0.15382037617415611,0.11976363963816761,0.4222885421427884
0.07906907166751853,0.6315186985404936,0.07906907166751853,1.0320015441867327
0.23975212508889032,0.11678128238095431,0.23975212508889032,0.4689066678706244
0.9958565169957915,0.07669702512299648,0.9958565169957915,0.9920182384453217
0.5354987998471753,0.978565109113906,0.5354987998471753,1.4365667310433294
0.5340436686816858,0.5207308879168514,0.5340436686816858,1.372161390709993
0.4997333659724399,0.5054534950581795,0.4997333659724399,1.3265054168462864
0.740009728722954,0.6082348745825579,0.740009728722954,1.612175447271283
0.9426873050141024,0.6914533436659445,0.9426873050141024,1.7915407313256677
0.2787092184861423,0.9287550154611058,0.2787092184861423,1.2342933291450588
0.7747379094352058,0.9389030485825046,0.7747379094352058,1.6527703145746426
0.43506963009846655,0.6495358371653079,0.43506963009846655,1.384782990027409
0.4872948725429027,0.7764207970445822,0.4872948725429027,1.4680761644049918
0.9551427161906156,0.8953257021663034,0.9551427161906156,1.7923252317103526
0.18086166094891298,0.23014662960863197,0.18086166094891298,0.6240881100755458
0.8453756651384164,0.2672502285662173,0.8453756651384164,1.2576316348697691
0.14181326903778835,0.5979397503352298,0.14181326903778835,1.0718764952614657
0.7471539516799567,0.23899509541180386,0.7471539516799567,1.1395491338933
0.04938534823978902,0.46844584290557056,0.04938534823978902,0.8550862319778616
0.8898388716723122,0.6003804935616923,0.8898388716723122,1.7092848869859643
0.6298735487862258,0.3879509569315448,0.6298735487862258,1.2894027140755941
0.7921666184146748,0.6599604596303144,0.7921666184146748,1.6805720393554398
0.5819191397055248,0.975470921271917,0.5819191397055248,1.4782388662523407
0.8898428350751623,0.14387312641232264,0.8898428350751623,1.0607646777124236
0.41356502792699734,0.8922736416782335,0.41356502792699734,1.3791184616076855
0.13326779819980594,0.4199475340836417,0.13326779819980594,0.8774467466492597
0.7594486394444437,0.015022214713166226,0.7594486394444437,0.7185616040371693
0.659122838629494,0.5002523039709672,0.659122838629494,1.4541671840234707
0.7636877068137966,0.9747133612175263,0.7636877068137966,1.620761516077109
0.15294887498329768,0.013232759187318699,0.15294887498329768,0.17881566976762805
0.989780268689985,0.795302295574459,0.989780268689985,1.8357092168234221
0.18719972847807476,0.8667771981641215,0.18719972847807476,1.1728923979566381
0.5870183663290954,0.636070809359038,0.5870183663290954,1.50961417827879
0.09169706077646078,0.8459647846787132,0.09169706077646078,1.0842409466921306
0.5682552780346701,0.17840758759812214,0.5682552780346701,0.887454129340345
0.7204669051808024,0.7099047825696643,0.7204669051808024,1.6483587588340536
0.13521288446627888,0.7870658628945305,0.13521288446627888,1.1347956930189125
0.34815523091123324,0.9783424195666879,0.34815523091123324,1.267628677182593
0.7178878027330182,0.5597556959679545,0.7178878027330182,1.5576826970488007
0.4973743759085273,0.017987159788399154,0.4973743759085273,0.513086247487497
0.7935095193498947,0.534910268907934,0.7935095193498947,1.589933377499162
0.17551767387149164,0.259261904008519,0.17551767387149164,0.6702164106483168
0.06028690430231742,0.3523271786027773,0.06028690430231742,0.708020937322916
0.9508927511113264,0.07720853126453919,0.9508927511113264,0.9677386029473971
0.7714955420358467,0.22524011953401957,0.7714955420358467,1.1326060391215174
0.5623001970956242,0.4557493403712144,0.5623001970956242,1.3235563063715192
0.15850785671754697,0.26066019589729983,0.15850785671754697,0.6558705109373495
0.3374159005535563,0.19444692851085976,0.3374159005535563,0.7102149106812068
0.19126159362249684,0.8604867354066599,0.19126159362249684,1.1788422249835855
0.750814156300838,0.012541482221503086,0.750814156300838,0.7073145774946473
0.19448350437028739,0.2751789838320522,0.19448350437028739,0.7162521739528621
0.49645422329451805,0.14494407499901085,0.49645422329451805,0.7621558632630441
0.6732675687380251,0.04771468401149903,0.6732675687380251,0.7188284503522746
0.9119029782740602,0.5901535431460798,0.9119029782740602,1.7153931998891996
0.5781174213423342,0.9437037575007711,0.5781174213423342,1.496744232249593
0.6224929623635957,0.32901146770375,0.6224929623635957,1.1946161103224213
0.3148475994732387,0.825219469343031,0.3148475994732387,1.3065017689657688
0.07080754295597003,0.3053472713788412,0.07080754295597003,0.6441849922043893
